"resource","consumer","res.n","res.m","res.phylum","res.class","res.order","res.family","res.genus","con.n","con.m","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Antocha","Antocha",1.388888889,0.185248823,"Arthropoda","Insecta","Diptera","Tipulidae","Antocha",1.388888889,0.185248823,"Arthropoda","Insecta","Diptera","Tipulidae","Antocha","family","family",1,"source","Devonport B.F. & Winterbourn M.J. (1976) The feeding relationships of two invertebrate predators in a New Zealand river. Freshwater Biology 6, 167ñ176."
"Baetis","Antocha",12.5,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",1.388888889,0.185248823,"Arthropoda","Insecta","Diptera","Tipulidae","Antocha","exact","family",6,"source","Devonport B.F. & Winterbourn M.J. (1976) The feeding relationships of two invertebrate predators in a New Zealand river. Freshwater Biology 6, 167ñ176."
"Baetis","Chironomidae",12.5,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",23.61111111,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","family",10,"source","Devonport B.F. & Winterbourn M.J. (1976) The feeding relationships of two invertebrate predators in a New Zealand river. Freshwater Biology 6, 167ñ176."
"Baetis","Doroneuria",12.5,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",2.777777778,47.55178364,"Arthropoda","Insecta","Plecoptera","Perlidae","Doroneuria","exact","exact",1,"source","Devonport B.F. & Winterbourn M.J. (1976) The feeding relationships of two invertebrate predators in a New Zealand river. Freshwater Biology 6, 167ñ176."
"Baetis","Hydropsyche",12.5,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",11.11111111,5.40467727,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Hydropsyche","exact","exact",35,"source","Devonport B.F. & Winterbourn M.J. (1976) The feeding relationships of two invertebrate predators in a New Zealand river. Freshwater Biology 6, 167ñ176."
"Baetis","Oligochaeta",12.5,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",5.555555556,0.506640431,"Annelida","Clitellata",,,,"exact","exact",1,"source","Devonport B.F. & Winterbourn M.J. (1976) The feeding relationships of two invertebrate predators in a New Zealand river. Freshwater Biology 6, 167ñ176."
"Baetis","Orohermes",12.5,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",1.388888889,12.3826062,"Arthropoda","Insecta","Megaloptera","Corydalidae","Orohermes","exact","family",3,"source","Devonport B.F. & Winterbourn M.J. (1976) The feeding relationships of two invertebrate predators in a New Zealand river. Freshwater Biology 6, 167ñ176."
"Baetis","Rhyacophila",12.5,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",1.388888889,5.337910712,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","exact","exact",4,"source","Devonport B.F. & Winterbourn M.J. (1976) The feeding relationships of two invertebrate predators in a New Zealand river. Freshwater Biology 6, 167ñ176."
"Baetis","Turbellaria",12.5,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",2.777777778,0.030679362,"Platyhelminthes","Turbellaria",,,,"family","exact",1,"source","Devonport B.F. & Winterbourn M.J. (1976) The feeding relationships of two invertebrate predators in a New Zealand river. Freshwater Biology 6, 167ñ176."
"Baetis","Wormaldia",12.5,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",5.555555556,7.017858546,"Arthropoda","Insecta","Trichoptera","Philopotamidae","Wormaldia","exact","family",3,"source","Devonport B.F. & Winterbourn M.J. (1976) The feeding relationships of two invertebrate predators in a New Zealand river. Freshwater Biology 6, 167ñ176."
