"resource","consumer","res.density","res.phylum","res.class","res.order","res.family","res.genus","con.density","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Baetis","Doroneuria",133.3333333,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",3.703703704,"Arthropoda","Insecta","Plecoptera","Perlidae","Doroneuria","exact","exact",1,"Badcock, R.M. (1949) Studies in Stream Life in Tributaries of the Welsh Dee. Journal of Animal Ecology, 18, 193ÔøΩ208.,observed - gut/stomach analysis,R. M. Badcock (1949). Studies in stream life tributaries of the Welsh Dee. Journal of Animal Ecology, 18, pp. 193-208, from Price, P.W. (ed), (1984) Insect Ecology, 2nd ed., New York: John Wiley, p. 23. ,R. M. Badcock, 1949.  Studies in stream life in tributaries of the Welsh Dee. J. Anim. Ecol. 18:193-208, from pp. 202-206 and Price, P. W., 1984, Insect Ecology, 2nd ed., New York: John Wiley, p. 23,source",",63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466ñ474.,https://mangal.io - the ecological interaction database.,Thompson and Townsend, 1999, 2004"
"Baetis","Rhyacophila",133.3333333,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",125.9259259,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","exact","exact",4,"Badcock, R.M. (1949) Studies in Stream Life in Tributaries of the Welsh Dee. Journal of Animal Ecology, 18, 193ÔøΩ208.,observed - gut/stomach analysis,R. M. Badcock (1949). Studies in stream life tributaries of the Welsh Dee. Journal of Animal Ecology, 18, pp. 193-208, from Price, P.W. (ed), (1984) Insect Ecology, 2nd ed., New York: John Wiley, p. 23. ,R. M. Badcock, 1949.  Studies in stream life in tributaries of the Welsh Dee. J. Anim. Ecol. 18:193-208, from pp. 202-206 and Price, P. W., 1984, Insect Ecology, 2nd ed., New York: John Wiley, p. 23,source",",63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466ñ474.,https://mangal.io - the ecological interaction database.,Thompson and Townsend, 1999, 2004"
"Chironomidae","Rhyacophila",18.51851852,"Arthropoda","Insecta","Diptera","Chironomidae",,125.9259259,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","exact","genus",237,"Badcock, R.M. (1949) Studies in Stream Life in Tributaries of the Welsh Dee. Journal of Animal Ecology, 18, 193ÔøΩ208.,observed - gut/stomach analysis,R. M. Badcock (1949). Studies in stream life tributaries of the Welsh Dee. Journal of Animal Ecology, 18, pp. 193-208, from Price, P.W. (ed), (1984) Insect Ecology, 2nd ed., New York: John Wiley, p. 23. ,R. M. Badcock, 1949.  Studies in stream life in tributaries of the Welsh Dee. J. Anim. Ecol. 18:193-208, from pp. 202-206 and Price, P. W., 1984, Insect Ecology, 2nd ed., New York: John Wiley, p. 23,source",",63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466ñ474.,https://mangal.io - the ecological interaction database.,Thompson and Townsend, 1999, 2004"
"Chironomidae","Simulium",18.51851852,"Arthropoda","Insecta","Diptera","Chironomidae",,2511.111111,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",5,"Badcock, R.M. (1949) Studies in Stream Life in Tributaries of the Welsh Dee. Journal of Animal Ecology, 18, 193ÔøΩ208.,observed - gut/stomach analysis,R. M. Badcock (1949). Studies in stream life tributaries of the Welsh Dee. Journal of Animal Ecology, 18, pp. 193-208, from Price, P.W. (ed), (1984) Insect Ecology, 2nd ed., New York: John Wiley, p. 23. ,R. M. Badcock, 1949.  Studies in stream life in tributaries of the Welsh Dee. J. Anim. Ecol. 18:193-208, from pp. 202-206 and Price, P. W., 1984, Insect Ecology, 2nd ed., New York: John Wiley, p. 23,source",",63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466ñ474.,https://mangal.io - the ecological interaction database.,Thompson and Townsend, 1999, 2004"
"Dicranota","Dicranota",7.407407407,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",7.407407407,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","exact","exact",5,"Badcock, R.M. (1949) Studies in Stream Life in Tributaries of the Welsh Dee. Journal of Animal Ecology, 18, 193ÔøΩ208.,observed - gut/stomach analysis,R. M. Badcock (1949). Studies in stream life tributaries of the Welsh Dee. Journal of Animal Ecology, 18, pp. 193-208, from Price, P.W. (ed), (1984) Insect Ecology, 2nd ed., New York: John Wiley, p. 23. ,R. M. Badcock, 1949.  Studies in stream life in tributaries of the Welsh Dee. J. Anim. Ecol. 18:193-208, from pp. 202-206 and Price, P. W., 1984, Insect Ecology, 2nd ed., New York: John Wiley, p. 23,source",",63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466ñ474.,https://mangal.io - the ecological interaction database.,Thompson and Townsend, 1999, 2004"
"Dicranota","Rhyacophila",7.407407407,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",125.9259259,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","exact","genus",4,"Badcock, R.M. (1949) Studies in Stream Life in Tributaries of the Welsh Dee. Journal of Animal Ecology, 18, 193ÔøΩ208.,observed - gut/stomach analysis,R. M. Badcock (1949). Studies in stream life tributaries of the Welsh Dee. Journal of Animal Ecology, 18, pp. 193-208, from Price, P.W. (ed), (1984) Insect Ecology, 2nd ed., New York: John Wiley, p. 23. ,R. M. Badcock, 1949.  Studies in stream life in tributaries of the Welsh Dee. J. Anim. Ecol. 18:193-208, from pp. 202-206 and Price, P. W., 1984, Insect Ecology, 2nd ed., New York: John Wiley, p. 23,source",",63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466ñ474.,https://mangal.io - the ecological interaction database.,Thompson and Townsend, 1999, 2004"
"Rhyacophila","Rhyacophila",125.9259259,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila",125.9259259,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","exact","exact",1,"Badcock, R.M. (1949) Studies in Stream Life in Tributaries of the Welsh Dee. Journal of Animal Ecology, 18, 193ÔøΩ208.,observed - gut/stomach analysis,R. M. Badcock (1949). Studies in stream life tributaries of the Welsh Dee. Journal of Animal Ecology, 18, pp. 193-208, from Price, P.W. (ed), (1984) Insect Ecology, 2nd ed., New York: John Wiley, p. 23. ,R. M. Badcock, 1949.  Studies in stream life in tributaries of the Welsh Dee. J. Anim. Ecol. 18:193-208, from pp. 202-206 and Price, P. W., 1984, Insect Ecology, 2nd ed., New York: John Wiley, p. 23,source",",63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466ñ474.,https://mangal.io - the ecological interaction database.,Thompson and Townsend, 1999, 2004"
"Simulium","Dicranota",2511.111111,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",7.407407407,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","genus","exact",4,"Badcock, R.M. (1949) Studies in Stream Life in Tributaries of the Welsh Dee. Journal of Animal Ecology, 18, 193ÔøΩ208.,observed - gut/stomach analysis,R. M. Badcock (1949). Studies in stream life tributaries of the Welsh Dee. Journal of Animal Ecology, 18, pp. 193-208, from Price, P.W. (ed), (1984) Insect Ecology, 2nd ed., New York: John Wiley, p. 23. ,R. M. Badcock, 1949.  Studies in stream life in tributaries of the Welsh Dee. J. Anim. Ecol. 18:193-208, from pp. 202-206 and Price, P. W., 1984, Insect Ecology, 2nd ed., New York: John Wiley, p. 23,source",",63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466ñ474.,https://mangal.io - the ecological interaction database.,Thompson and Townsend, 1999, 2004"
"Simulium","Rhyacophila",2511.111111,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",125.9259259,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","exact","exact",3,"Badcock, R.M. (1949) Studies in Stream Life in Tributaries of the Welsh Dee. Journal of Animal Ecology, 18, 193ÔøΩ208.,observed - gut/stomach analysis,R. M. Badcock (1949). Studies in stream life tributaries of the Welsh Dee. Journal of Animal Ecology, 18, pp. 193-208, from Price, P.W. (ed), (1984) Insect Ecology, 2nd ed., New York: John Wiley, p. 23. ,R. M. Badcock, 1949.  Studies in stream life in tributaries of the Welsh Dee. J. Anim. Ecol. 18:193-208, from pp. 202-206 and Price, P. W., 1984, Insect Ecology, 2nd ed., New York: John Wiley, p. 23,source",",63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466ñ474.,https://mangal.io - the ecological interaction database.,Thompson and Townsend, 1999, 2004"
"Simulium","Simulium",2511.111111,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",2511.111111,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",5,"Badcock, R.M. (1949) Studies in Stream Life in Tributaries of the Welsh Dee. Journal of Animal Ecology, 18, 193ÔøΩ208.,observed - gut/stomach analysis,R. M. Badcock (1949). Studies in stream life tributaries of the Welsh Dee. Journal of Animal Ecology, 18, pp. 193-208, from Price, P.W. (ed), (1984) Insect Ecology, 2nd ed., New York: John Wiley, p. 23. ,R. M. Badcock, 1949.  Studies in stream life in tributaries of the Welsh Dee. J. Anim. Ecol. 18:193-208, from pp. 202-206 and Price, P. W., 1984, Insect Ecology, 2nd ed., New York: John Wiley, p. 23,source",",63,Hogsden K.L. & Harding J.S. (2012) Anthropogenic and natural sources of acidity and metals and their influence on the structure of stream food webs. Environmental Pollution 162, 466ñ474.,https://mangal.io - the ecological interaction database.,Thompson and Townsend, 1999, 2004"
